id,cuisine,ingredients
12908,filipino,"['minced garlic', 'rolls', 'lumpia skins', 'water chestnuts', 'oyster sauce', 'sliced green onions', 'ground black pepper', 'oil', 'ground beef', 'celery ribs', 'salt', 'carrots']"
12351,cajun_creole,"['minced onion', 'butter', 'saltine crumbs', 'milk', 'ground red pepper', 'salt', 'large eggs', 'worcestershire sauce', 'cooked shrimp', 'ground black pepper', 'vegetable oil', 'all-purpose flour']"
15380,chinese,"['white pepper', 'green onions', 'salt', 'cabbage', 'chili flakes', 'hoisin sauce', 'red capsicum', 'onions', 'olive oil', 'capsicum', 'chili sauce', 'soy sauce', 'shredded carrots', 'sprouts', 'noodles']"
25805,filipino,"['liquid smoke', 'honey', 'cilantro', 'soy sauce', 'jalapeno chilies', 'pork shoulder', 'ground ginger', 'hoisin sauce', 'garlic cloves', 'lime', 'hard-boiled egg', 'onions']"
45529,japanese,"['minced garlic', 'ginger', 'canola oil', 'sugar', 'napa cabbage', 'scallions', 'miso paste', 'salt', 'pepper', 'ground pork', 'carrots']"
8015,brazilian,"['cachaca', 'pineapple juice', 'lemon lime beverage']"
12112,moroccan,"['coriander seeds', 'ground cumin', 'cayenne', 'quinoa', 'tumeric', 'salt']"
40335,chinese,"['sugar', 'egg noodles', 'salt', 'beansprouts', 'soy sauce', 'sesame oil', 'oil', 'pork', 'vinegar', 'chili sauce', 'white pepper', 'garlic', 'oyster sauce']"
19648,greek,"['pepper', 'button mushrooms', 'chickpeas', 'eggs', 'vegetable stock', 'greek style plain yogurt', 'onions', 'olive oil', 'cheese', 'brown lentils', 'tomato paste', 'zucchini', 'salt', 'herbes de provence']"
13436,irish,"['unsalted butter', 'heavy cream', 'green onions', 'freshly ground pepper', 'lager', 'salt', 'yukon gold potatoes']"
1954,jamaican,"['ground cloves', 'ground black pepper', 'rum', 'white wine vinegar', 'long-grain rice', 'chicken stock', 'honey', 'fresh thyme', 'extra-virgin olive oil', 'ground allspice', 'black beans', 'fresh bay leaves', 'chicken breasts', 'salt', 'cinnamon sticks', 'fresh rosemary', 'ground nutmeg', 'serrano peppers', 'garlic', 'scallions']"
12352,thai,"['ground ginger', 'lime juice', 'boneless skinless chicken breasts', 'scallions', 'sugar', 'cooking oil', 'garlic', 'canned low sodium chicken broth', 'peanuts', 'red pepper flakes', 'spaghetti', 'soy sauce', 'chunky peanut butter', 'salt']"
7950,korean,"['large egg whites', 'brown rice', 'all-purpose flour', 'large eggs', 'top sirloin steak', 'garlic cloves', 'low sodium soy sauce', 'green onions', 'rice vinegar', 'canola oil', 'sesame seeds', 'sesame oil', 'dark sesame oil']"
37700,spanish,"['ground black pepper', 'chopped fresh thyme', 'purple onion', 'sourdough baguette', 'saffron threads', 'vegetable oil', 'diced tomatoes', 'clams, well scrub', 'orange zest', 'red potato', 'clam juice', 'extra-virgin olive oil', 'smoked paprika', 'sherry', 'large garlic cloves', 'salt', 'chorizo sausage']"
23593,cajun_creole,"['tomato paste', 'garlic powder', 'diced tomatoes', 'rice', 'polish sausage', 'breasts halves', 'cayenne pepper', 'shrimp', 'white pepper', 'hot pepper sauce', 'chopped celery', 'garlic cloves', 'pepper', 'butter', 'green pepper', 'onions']"
532,filipino,"['ground black pepper', 'sea salt', 'cooking oil', 'fish']"
10680,indian,"['fresh coriander', 'garlic', 'fillets', 'tomatoes', 'cooking oil', 'green chilies', 'ground turmeric', 'fresh ginger root', 'salt', 'onions', 'mild curry paste', 'chili powder', 'ground coriander', 'ground cumin']"
37622,cajun_creole,"['chicken stock', 'water', 'chicken pieces', 'celery ribs', 'green bell pepper', 'vegetable oil', 'long grain white rice', 'scallion greens', 'andouille sausage', 'large garlic cloves', 'tomatoes', 'cayenne', 'onions']"
10533,british,"['cheddar cheese', 'beer', 'mustard', 'butter', 'bread', 'black pepper', 'plain flour', 'salt']"
3791,indian,"['garlic paste', 'coriander powder', 'salt', 'cumin seed', 'chopped tomatoes', 'yoghurt', 'brown cardamom', 'ground turmeric', 'water', 'finely chopped onion', 'cilantro leaves', 'cinnamon sticks', 'clove', 'garam masala', 'chili powder', 'green chilies', 'baby potatoes']"
22085,japanese,"['Sriracha', 'soba noodles', 'avocado', 'tamari soy sauce', 'cucumber', 'sesame seeds', 'rice vinegar', 'toasted sesame oil', 'tofu', 'ponzu', 'scallions']"
42120,french,"['milk', 'coffee']"
11620,british,"['bread crumbs', 'cayenne pepper', 'eggs', 'chopped fresh chives', 'cheddar cheese', 'chives', 'half & half']"
47463,indian,"['water', 'tortillas', 'salt', 'onions', 'fresh ginger', 'jalapeno chilies', 'ground coriander', 'curry powder', 'extra firm tofu', 'cayenne pepper', 'ground cumin', 'tomatoes', 'gold potatoes', 'green peas', 'lemon juice']"
32613,british,"['pure vanilla extract', 'heavy cream', 'powdered sugar', 'white sugar', 'cream of tartar', 'strawberries', 'egg whites']"
37665,french,"['grated orange peel', 'coriander seeds', 'salt', 'chicken stock', 'honey', 'red wine vinegar', 'Belgian endive', 'sugar', 'unsalted butter', 'duck breasts', 'olive oil', 'fresh orange juice']"
34061,cajun_creole,"['Louisiana Hot Sauce', 'jalapeno chilies', 'smoked sausage', 'thyme', 'olive oil', 'peas', 'salt pork', 'dried parsley', 'black pepper', 'red pepper', 'salt', 'onions', 'bell pepper', 'garlic', 'rice', 'oregano']"
45060,french,"['mayonaise', 'lemon juice', 'water', 'garlic cloves', 'pepper', 'saffron']"
23154,british,"['tomato paste', 'rosemary', 'worcestershire sauce', 'beer', 'sage', 'kosher salt', 'mushrooms', 'all-purpose flour', 'steak', 'pancetta', 'water', 'large garlic cloves', 'beef broth', 'onions', 'sugar', 'frozen pastry puff sheets', 'cracked black pepper', 'corn starch', 'canola oil']"
33882,spanish,"['white bread', 'capers', 'milk', 'unsalted butter', 'red pepper flakes', 'ground white pepper', 'chicken broth', 'warm water', 'sherry vinegar', 'shallots', 'coarse-grain salt', 'toasted almonds', 'saffron threads', 'tomatoes', 'pepper', 'ground black pepper', 'coarse salt', 'garlic cloves', 'hungarian sweet paprika', 'roasted hazelnuts', 'olive oil', 'leeks', 'extra-virgin olive oil', 'country bread']"
30942,thai,"['water', 'ground black pepper', 'salt', 'coconut milk', 'green bell pepper', 'fresh cilantro', 'white rice', 'cardamom pods', 'tomatoes', 'curry powder', 'seafood stock', 'hot sauce', 'onions', 'coconut oil', 'fresh ginger', 'garlic', 'shrimp']"
44923,japanese,"['liquid smoke', 'nori flakes', 'vegetable broth', 'nutritional yeast', 'vegetable oil', 'all-purpose flour', 'tapioca flour', 'green onions', 'tamari soy sauce', 'Sriracha', 'napa cabbage', 'vegan mayonnaise']"
33919,thai,"['coconut oil', 'beef brisket', 'cilantro', 'baby carrots', 'fish sauce', 'herbs', 'basil', 'yellow curry paste', 'mint', 'ground black pepper', 'frozen vegetables', 'apple juice', 'onions', 'kosher salt', 'sweet potatoes', 'coconut aminos', 'coconut milk']"
19480,indian,"['ice cubes', 'nonfat yogurt', 'green cardamom pods', 'mango', 'sugar']"
18590,thai,"['water', 'purple onion', 'chopped fresh mint', 'crushed red pepper', 'fresh lime juice', 'lime wedges', 'Thai fish sauce', 'ground chicken breast', 'chinese cabbage', 'chopped cilantro fresh']"
17371,cajun_creole,"['whitefish', 'Tabasco Pepper Sauce', 'garlic cloves', 'cayenne', 'lemon', 'ground black pepper', 'butter', 'fresh thyme', 'sweet paprika']"
13833,indian,"['water', 'coconut milk', 'butter beans', 'pepper', 'salt', 'chopped cilantro fresh', 'frozen spinach', 'vegetable oil', 'onions', 'pumpkin', 'curry paste']"
3410,filipino,"['ampalaya', 'water', 'oil', 'chicken feet', 'garlic', 'fish sauce', 'ginger', 'onions', 'pepper', 'salt']"
13112,greek,"['ground cinnamon', 'large eggs', 'salt', 'flat leaf parsley', 'ground black pepper', 'baking potatoes', 'garlic cloves', 'ground cumin', 'tomato sauce', 'cooking spray', 'chopped onion', 'ground lamb', 'chopped green bell pepper', '1% low-fat milk', 'red bell pepper']"
30658,french,"['blood orange', 'lemon juice', 'egg yolks', 'sugar', 'gran marnier', 'pistachios']"
25105,greek,"['unsalted butter', 'kalamata', 'goat cheese', 'balsamic vinegar', 'extra-virgin olive oil', 'dijon mustard', 'phyllo', 'frisee', 'olive oil', 'red pepper', 'salt']"
7178,french,"['cream of tartar', 'reduced fat milk', 'vanilla extract', 'large egg whites', 'whole milk', 'all-purpose flour', 'large egg yolks', 'butter', 'Grand Marnier', 'sugar', 'cooking spray', 'salt']"
27242,greek,"['grape tomatoes', 'broccoli florets', 'Wish-Bone Italian Dressing', 'purple onion', 'baby spinach leaves', 'kalamata', 'feta cheese', 'chickpeas']"
14380,japanese,"['unsalted butter', 'carrots', 'sugar', 'unsalted cashews', 'whole milk', 'saffron', 'almonds', 'green cardamom']"
25795,chinese,"['soy sauce', 'scallions', 'garlic', 'pork loin chops', 'sesame oil', 'corn starch', 'sugar', 'peanut oil']"
3079,spanish,"['pernod', 'whole milk', 'all-purpose flour', 'large egg yolks', 'whipped cream', 'corn starch', 'olive oil', 'lemon', 'fresh raspberries', 'sugar', 'large eggs', 'salt', 'cinnamon sticks']"
4610,filipino,"['garlic', 'sweet onion', 'low sodium soy sauce', 'chicken', 'vinegar']"
43730,brazilian,"['rum', 'brewed coffee', 'powdered sugar', 'alcohol', 'dark chocolate', 'ground almonds']"
6703,spanish,"['worcestershire sauce', 'chili sauce', 'olive oil', 'chopped celery', 'red bell pepper', 'oysters', 'paprika', 'carrots', 'ground red pepper', 'all-purpose flour', 'evaporated skim milk']"
15129,cajun_creole,"['top sirloin steak', 'corn starch', 'garlic powder', 'green pepper', 'dried thyme', 'salt', 'canola oil', 'pepper', 'stewed tomatoes', 'onions']"
43820,indian,"['melted butter', 'jalapeno chilies', 'lemon', 'thyme', 'ajwain', 'seeds', 'ground coriander', 'starchy potatoes', 'flour', 'salt', 'celery', 'whole wheat flour', 'vegetable oil', 'freshly ground pepper']"
4960,brazilian,"['bananas', 'all-purpose flour', 'ground cinnamon', 'egg yolks', 'white sugar', 'egg whites', 'margarine', 'milk', 'baking powder']"
27109,thai,"['dry white wine', 'chopped cilantro fresh', 'mussels', 'fresh lime juice', 'unsweetened coconut milk', 'Thai red curry paste', 'asian fish sauce', 'minced garlic', 'white sugar']"
41170,korean,"['sugar', 'sea salt', 'flat cut', 'shrimp', 'radishes', 'apples', 'scallions', 'anchovies', 'ginger', 'rice', 'onions', 'Korean chile flakes', 'napa cabbage', 'garlic', 'carrots']"
20698,greek,"['vanilla extract', 'almond extract', 'confectioners sugar', 'eggs', 'all-purpose flour', 'butter', 'white sugar']"
14490,chinese,"['fish sauce', 'lettuce leaves', 'beansprouts', 'sliced green onions', 'water', 'cilantro leaves', 'chopped fresh mint', 'bean threads', 'shredded carrots', 'garlic cloves', 'rice paper', 'sugar', 'thai chile', 'fresh lime juice']"
43886,chinese,"['water', 'sesame oil', 'oyster sauce', 'dark soy sauce', 'beef', 'cornflour', 'light soy sauce', 'ginger', 'corn flour', 'chinese rice wine', 'spring onions', 'oil']"
36648,vietnamese,"['kosher salt', 'flank steak', 'purple onion', 'Thai fish sauce', 'olive oil', 'kirby cucumbers', 'dried rice noodles', 'fresh basil leaves', 'soy sauce', 'jalapeno chilies', 'ginger', 'freshly ground pepper', 'lime juice', 'sesame oil', 'cilantro leaves', 'beansprouts']"
29015,korean,"['sesame seeds', 'red pepper', 'scallions', 'sugar', 'lettuce leaves', 'sauce', 'cooked white rice', 'prime rib', 'coarse salt', 'Gochujang base', 'ground black pepper', 'garlic', 'toasted sesame oil']"
35808,french,"['brown sugar', 'vanilla beans']"
22248,thai,"['bean threads', 'green onions', 'purple onion', 'chopped cilantro fresh', 'sugar', 'yellow bell pepper', 'liquid', 'rocket leaves', 'chicken breasts', 'salt', 'asian fish sauce', 'lime juice', 'garlic', 'shrimp']"
6798,vietnamese,"['mayonaise', 'jalapeno chilies', 'ground pork', 'garlic cloves', 'fresh basil', 'baguette', 'sesame oil', 'rice vinegar', 'corn starch', 'sugar', 'green onions', 'cilantro sprigs', 'carrots', 'fish sauce', 'ground black pepper', 'daikon', 'hot chili sauce', 'coarse kosher salt']"
27805,indian,"['tumeric', 'garam masala', 'paprika', 'cardamom pods', 'garlic cloves', 'ground cumin', 'fresh coriander', 'red pepper', 'passata', 'cumin seed', 'onions', 'baby spinach leaves', 'boneless skinless chicken breasts', 'ginger', 'ground coriander', 'cinnamon sticks', 'tomatoes', 'lime juice', 'hot chili powder', 'green chilies', 'oil', 'basmati rice']"
26004,vietnamese,"['water', 'ground pork', 'bitter melon', 'ground black pepper', 'soy sauce', 'green onions', 'fish sauce', 'garlic powder']"
29172,indian,"['red chili powder', 'coriander powder', 'salt', 'oil', 'tomatoes', 'sugar', 'green peas', 'curds', 'ground turmeric', 'clove', 'garlic paste', 'cinnamon', 'cilantro leaves', 'onions', 'fenugreek leaves', 'garam masala', 'paneer', 'cumin seed', 'ground cumin']"
12061,russian,"['warm water', 'salt', 'flour', 'oil', 'active dry yeast', 'all-purpose flour', 'sugar', 'apples', 'canola oil']"
8506,french,"['brandy', 'butter', 'whipped topping', 'powdered sugar', 'cooking spray', 'salt', 'bartlett pears', 'brown sugar', 'golden raisins', 'all-purpose flour', 'dried cranberries', 'granulated sugar', 'ice water', 'corn starch']"
9780,indian,"['tomatoes', 'salt', 'chili powder', 'canola oil', 'garlic', 'tamarind extract', 'onions']"
26477,moroccan,"['black pepper', 'dried apricot', 'apricot preserves', 'chicken breast tenders', 'balsamic vinegar', 'fat free less sodium chicken broth', 'cooking spray', 'couscous', 'olive oil', 'salt']"
12656,cajun_creole,"['andouille sausage', 'fresh thyme', 'cajun seasoning', 'garlic cloves', 'bay leaf', 'tomato paste', 'olive oil', 'boneless skinless chicken breasts', 'diced tomatoes', 'red bell pepper', 'store bought low sodium chicken broth', 'ground black pepper', 'Tabasco Pepper Sauce', 'long-grain rice', 'flat leaf parsley', 'kosher salt', 'jalapeno chilies', 'lemon', 'shrimp', 'onions']"
29945,indian,"['tumeric', 'vegetable oil', 'gingerroot', 'fresh spinach', 'mint sprigs', 'garlic cloves', 'fennel seeds', 'chiles', 'phyllo', 'onions', 'red potato', 'unsalted butter', 'serrano', 'ground cumin']"
15464,thai,"['fish sauce', 'lime', 'vegetable stock', 'coconut milk', 'jasmine rice', 'shiitake', 'Thai red curry paste', 'white onion', 'olive oil', 'cilantro', 'water', 'lemon grass', 'carrots']"
43797,spanish,"['asparagus', 'garlic cloves', 'eggs', 'potatoes', 'fennel bulb', 'fleur de sel', 'garden cress', 'extra-virgin olive oil']"
27305,chinese,"['egg whites', 'garlic', 'fresh ginger', 'chicken breasts', 'corn starch', 'low sodium soy sauce', 'mushrooms', 'oyster sauce', 'hoisin sauce', 'rice wine', 'toasted sesame oil']"
196,korean,"['ground black pepper', 'vegetable oil', 'salt', 'soy sauce', 'spring onions', 'garlic', 'beef rib short', 'sugar', 'peeled fresh ginger', 'kirby cucumbers', 'dark sesame oil', 'fresh ginger', 'marinade', 'crushed red pepper']"
195,indian,"['warm water', 'green chilies', 'atta', 'pepper', 'oil', 'ajwain', 'curds', 'methi leaves', 'salt']"
31746,british,"['olive oil', 'ground coriander', 'mustard', 'beef tenderloin', 'ground black pepper', 'oil', 'pudding', 'ground allspice']"
42071,indian,"['chickpea flour', 'potatoes', 'salt', 'pomegranate seeds', 'vegetable oil', 'coriander', 'amchur', 'ginger', 'green chile', 'baking powder', 'cumin seed']"
15193,chinese,"['soy sauce', 'boneless chicken', 'garlic salt', 'eggs', 'cooked brown rice', 'oil', 'ketchup', 'red pepper flakes', 'sugar', 'vinegar', 'corn starch']"
15231,british,"['lemon wedge', 'cinnamon sticks', 'eggs', 'sunflower oil', 'onions', 'tomatoes', 'mackerel fillets', 'flat leaf parsley', 'curry powder', 'long-grain rice']"
10265,moroccan,"['eggplant', 'curry powder', 'carrots', 'zucchini', 'yellow squash', 'onions']"
2564,british,"['milk', 'green peas', 'sweet potatoes', 'olive oil', 'salt', 'salmon fillets', 'leeks']"
45080,filipino,"['jalapeno chilies', 'scallions', 'pork', 'apple cider vinegar', 'low sodium soy sauce', 'bay leaves', 'peppercorns', 'water', 'garlic']"
13433,thai,"['ground ginger', 'fresh cilantro', 'seasoned rice wine vinegar', 'soy sauce', 'garlic', 'roasted peanuts', 'roast turkey', 'linguine', 'creamy peanut butter', 'salad', 'canned chicken broth', 'crushed red pepper']"
15062,cajun_creole,"['olive oil', 'butter', 'garlic cloves', 'andouille sausage', 'half & half', 'worcestershire sauce', 'onions', 'parmesan cheese', 'red pepper flakes', 'shrimp', 'milk', 'chili powder', 'creole seasoning', 'long pasta']"
33318,irish,"['potatoes', 'cabbage', 'milk', 'butter', 'pepper', 'leeks', 'mace', 'salt']"
11953,vietnamese,"['red chili peppers', 'grapeseed oil', 'fish sauce', 'broccolini', 'onions', 'water', 'garlic cloves', 'sugar', 'ground black pepper']"
10722,spanish,"['grated lemon zest', 'artichok heart marin', 'fresh lemon juice', 'extra-virgin olive oil', 'flat leaf parsley', 'chickpeas']"
12485,greek,"['pepper', 'english cucumber', 'onions', 'pita bread', 'salt', 'fresh lemon juice', 'iceberg lettuce', 'plain yogurt', 'fresh oregano', 'fresh parsley', 'ground lamb', 'beefsteak tomatoes', 'garlic cloves', 'chopped fresh mint']"
27956,french,"['egg yolks', 'fresh ginger', 'firmly packed light brown sugar', 'whipping cream', 'sugar', 'vanilla extract']"
1990,british,"['tomato paste', 'flour', 'dark beer', 'ground pepper', 'russet potatoes', 'ground beef', 'melted butter', 'coarse salt', 'carrots', 'fresh thyme', 'yellow onion', 'frozen peas']"
31271,french,"['unsalted butter', 'lemon juice', 'nectarines', 'muscovado sugar']"
18918,thai,"['tofu', 'honey', 'crushed red pepper', 'spaghetti', 'curry powder', 'sesame oil', 'chopped fresh mint', 'low sodium soy sauce', 'cooking spray', 'garlic cloves', 'chopped cilantro fresh', 'fresh basil', 'peeled fresh ginger', 'fresh lime juice']"
